epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.6802217960357666,1.7690197229385376,0.765467643737793,0.7267759442329407,0.5197368264198303,2.0227651596069336,0.71875,0.14374999701976776
1,0.7865064740180969,0.5467295050621033,0.7921635508537292,0.8101045489311218,0.7993420958518982,0.40139588713645935,0.8355262875556946,0.7791411280632019
2,0.8502772450447083,0.3590276539325714,0.8645276427268982,0.8493870496749878,0.7532894611358643,0.6021486520767212,0.939393937587738,0.5740740895271301
3,0.8909426927566528,0.2738759219646454,0.902482271194458,0.8898601531982422,0.7631579041481018,2.1590523719787598,0.7185929417610168,0.8993710875511169
4,0.7791127562522888,0.5301249027252197,0.7926186323165894,0.7884615659713745,0.6776315569877625,0.817418098449707,0.9571428298950195,0.4135802388191223
5,0.8863216042518616,0.29785385727882385,0.8917975425720215,0.8933566212654114,0.8585526347160339,0.7134502530097961,0.8095238208770752,0.956250011920929
6,0.902033269405365,0.23019544780254364,0.9089316725730896,0.9057591557502747,0.7335526347160339,1.6394102573394775,1.0,0.4937500059604645
7,0.9269870519638062,0.2149340659379959,0.9362831711769104,0.9248251914978027,0.6710526347160339,1.6342591047286987,0.9402984976768494,0.3962264060974121
8,0.9269870519638062,0.20835642516613007,0.93451327085495,0.9263157844543457,0.7664473652839661,1.2531837224960327,0.96875,0.5776397585868835
9,0.9316081404685974,0.19112235307693481,0.9399293065071106,0.9300699234008789,0.8947368264198303,0.26662930846214294,0.8547486066818237,0.9622641801834106
10,0.8927911520004272,0.2771848738193512,0.9026548862457275,0.8931698799133301,0.5328947305679321,19.1079158782959,0.5266666412353516,1.0
11,0.9094269871711731,0.23133881390094757,0.9171075820922852,0.9106830358505249,0.6940789222717285,2.071917772293091,0.6334661245346069,0.9937499761581421
12,0.9390018582344055,0.14993640780448914,0.9436619877815247,0.9403508901596069,0.8947368264198303,0.22625210881233215,0.9571428298950195,0.8374999761581421
13,0.9454713463783264,0.1558762639760971,0.9572192430496216,0.938811182975769,0.8190789222717285,0.45877528190612793,0.748792290687561,0.9810126423835754
14,0.9778188467025757,0.07525854557752609,0.9824561476707458,0.9756097793579102,0.8848684430122375,0.322781503200531,1.0,0.78125
15,0.9454713463783264,0.15160183608531952,0.9490333795547485,0.9473684430122375,0.9243420958518982,0.18620891869068146,0.9791666865348816,0.8757764101028442
