epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.7726432681083679,0.600324273109436,0.8069444298744202,0.794801652431488,0.5164473652839661,1.579299807548523,0.5220338702201843,0.9624999761581421
1,0.8576709628105164,0.3576844036579132,0.8677248954772949,0.8616462349891663,0.7039473652839661,11.790740966796875,0.7804877758026123,0.6037735939025879
2,0.9085027575492859,0.2466484010219574,0.916961133480072,0.9089316725730896,0.7598684430122375,0.9192169308662415,0.688034176826477,1.0
3,0.9408502578735352,0.1766696721315384,0.9469964504241943,0.9403508901596069,0.9440789222717285,0.17927981913089752,0.9378882050514221,0.9556962251663208
4,0.9426987171173096,0.14039930701255798,0.948853611946106,0.9422066807746887,0.9111841917037964,0.2621774673461914,0.8655914068222046,0.987730085849762
5,0.9667282700538635,0.10084280371665955,0.9685314893722534,0.9685314893722534,0.9013158082962036,0.25199562311172485,0.9925373196601868,0.8209876418113708
6,0.9611830115318298,0.10030201822519302,0.9616056084632874,0.9649737477302551,0.9506579041481018,0.31357863545417786,0.9390243887901306,0.9685534834861755
7,0.9500924348831177,0.14051413536071777,0.9609236121177673,0.9441536068916321,0.9736841917037964,0.07710292190313339,0.9935897588729858,0.9567901492118835
8,0.9491682052612305,0.1815437227487564,0.9496527910232544,0.9546247720718384,0.7697368264198303,17.487476348876953,0.7319587469100952,0.887499988079071
9,0.9584103226661682,0.11851731687784195,0.9583333134651184,0.963350772857666,0.5493420958518982,1.039756417274475,1.0,0.14374999701976776
10,0.9602587819099426,0.11630275845527649,0.963350772857666,0.9616724848747253,0.6282894611358643,87.70074462890625,0.6597222089767456,0.597484290599823
11,0.9724264740943909,0.0718713104724884,0.9755671620368958,0.9721739292144775,0.8782894611358643,0.48026224970817566,1.0,0.7701863646507263
12,0.9750462174415588,0.07380875200033188,0.9771528840065002,0.9754385948181152,0.8190789222717285,4.1934967041015625,0.7429906725883484,1.0
13,0.9574861526489258,0.11339982599020004,0.9647266268730164,0.9546247720718384,0.8322368264198303,0.6912740468978882,0.7609755992889404,0.9873417615890503
14,0.9805914759635925,0.055685173720121384,0.9791666865348816,0.9842932224273682,0.8552631735801697,0.5002101063728333,1.0,0.7250000238418579
15,0.975970447063446,0.09193672984838486,0.9772329330444336,0.9772329330444336,0.9078947305679321,0.26138511300086975,1.0,0.824999988079071
16,0.9935661554336548,0.02155061811208725,0.9913344979286194,0.996515691280365,0.9671052694320679,0.18759238719940186,1.0,0.9367088675498962
17,0.9972273707389832,0.01572781801223755,0.996503472328186,0.9982486963272095,0.9671052694320679,0.39410409331321716,0.9464285969734192,0.9937499761581421
